id,jurisd_osm_id,ctype,pack_id,fhash,fname,fversion,is_valid,fmeta,config,ingest_instant
6495,59470,quadras,53,9cc747afc286809f88d549897d6d051d97f0cdb24c44cfa7183c935d7ec9be36,rs_faces_de_logradouros_2019.zip,1,t,"{""ext"": ""zip"", ""size"": 40760489, ""isdir"": false, ""access"": ""2020-10-08T13:34:21+00:00"", ""change"": ""2020-10-06T16:08:32+00:00"", ""pack_id"": 53, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6496,59470,quadras,53,54074446b773aba185b50c7cc0365618241fba04372403027283fe4b27801e33,sc_faces_de_logradouros_2019.zip,1,t,"{""ext"": ""zip"", ""size"": 33414136, ""isdir"": false, ""access"": ""2020-10-08T13:34:21+00:00"", ""change"": ""2020-10-06T16:13:00+00:00"", ""pack_id"": 53, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6497,59470,quadras,53,b6ba084ca52dc2457028922927c23e6cf3d2e7210f38fc89e9d5509f03391f64,se_faces_de_logradouros_2019.zip,1,t,"{""ext"": ""zip"", ""size"": 13408730, ""isdir"": false, ""access"": ""2020-10-08T13:34:21+00:00"", ""change"": ""2020-10-06T16:14:49+00:00"", ""pack_id"": 53, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6498,59470,quadras,53,0c72ec1c4dc9ab95f4bbb3eba0e227dac0725ebae5ba0306f4f5de67e7a6cb04,sp_faces_de_logradouros_2019.zip,1,t,"{""ext"": ""zip"", ""size"": 400102906, ""isdir"": false, ""access"": ""2020-10-08T13:34:22+00:00"", ""change"": ""2020-10-06T18:16:54+00:00"", ""pack_id"": 53, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6499,59470,quadras,53,c24e5e34b943bb2b4fa7bc43b51038b276f64642c9b42ef7add90627dd9668f2,to_faces_de_logradouros_2019.zip,1,t,"{""ext"": ""zip"", ""size"": 10592465, ""isdir"": false, ""access"": ""2020-10-08T13:34:25+00:00"", ""change"": ""2020-10-06T16:57:22+00:00"", ""pack_id"": 53, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6500,334017,license,54,13e9d0cb9b9a01a3e5fee153629de999abc51c054c12f60fbbdd663669c2aace,BR-MS-Dourados-Licenca-20200701.pdf,1,t,"{""ext"": ""pdf"", ""size"": 2102393, ""isdir"": false, ""access"": ""2020-10-08T13:34:14+00:00"", ""change"": ""2020-08-31T21:33:34+00:00"", ""pack_id"": 54, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-Dourados""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6501,297944,equipamentos,55,dcc5566d7e55b436c72d5b17ca6e58672213e06e36de803c726340b480c2cc62,ÁREA_INSTITUCIONAL.kmz,1,t,"{""ext"": ""kmz"", ""size"": 8429, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:23+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6502,297944,territorios,55,8295b8a6418d04737ab5559def34f6cfaee1d8c0966f0a44bde6257793a47bc2,BAIRROS_CERQUILHO_10022020.kmz,1,t,"{""ext"": ""kmz"", ""size"": 22304, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:50+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6503,297944,transporte_publico,55,08074d0c4cf032ffbaf8f6c0596afd637ea5be38280d0b943d00eddec4451a88,Pontos_de_onibus_Linha_Azul.kmz,1,t,"{""ext"": ""kmz"", ""size"": 3903, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:45+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6504,297944,transporte_publico,55,50177c6c8cefcab8094d579eae40e72908e0ce0152d3b3775e51034671e9d9d8,Pontos_de_Onibus_Linha_Rosa.kmz,1,t,"{""ext"": ""kmz"", ""size"": 3524, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:42+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6505,297944,transporte_publico,55,9e10014d2e02d26ef495c847eaffbfb48227772b19744482be94fff05c019ea3,Pontos_Linha_Rosas.kmz,1,t,"{""ext"": ""kmz"", ""size"": 4280, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:39+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6506,297944,transporte_publico,55,789600ac52feeba7e00598a419dd0a40a973220afaff011afcfa9e043630ba88,Pontos_Linha_Tropeiros.kmz,1,t,"{""ext"": ""kmz"", ""size"": 4597, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:36+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6507,297944,equipamentos,55,53ae8ce76819d9870b3b1fa2f10ca1985e9e56a2a0a8d7e118ce0244b9273b38,SISTEMA_DE_LAZER.kmz,1,t,"{""ext"": ""kmz"", ""size"": 5599, ""isdir"": false, ""access"": ""2020-10-08T13:34:30+00:00"", ""change"": ""2020-10-07T21:34:28+00:00"", ""pack_id"": 55, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cerquilho""}","{""staging_db"": ""dl03t_main""}",2020-10-09 16:47:42.569671
6877,59470,std,50,0c8e193ecd1647309ee8da292e217a7ce2002cb9b1815a13e2b9ddd942999e32,noData.csv,1,t,"{""ext"": ""csv"", ""size"": 8, ""isdir"": false, ""access"": ""2020-10-11T13:31:26+00:00"", ""change"": ""2020-10-05T10:51:42+00:00"", ""pack_id"": 50, ""hashtype"": ""sha256sum-bin"", ""username"": ""peter"", ""jurisdiction_label"": ""BR""}","{""staging_db"": ""dl03t_main""}",2020-10-11 13:31:41.802862
7291,297968,license,25,271f821f295a29007be94f1e01d7efd17099e4bbc8bbe6b4bbf6f4952baae5c5,BR-SP-SãoBernardodosCampos-license-2020-10-09.pdf,1,t,"{""ext"": ""pdf"", ""size"": 437160, ""isdir"": false, ""access"": ""2020-10-26T19:46:37+00:00"", ""change"": ""2020-10-19T22:54:45+00:00"", ""pack_id"": 25, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoBernardoCampo""}","{""staging_db"": ""dl03t_main""}",2020-10-26 19:47:04.476006
8123,297514,_preservation,2,a6f6dc4a8cd4bd9dcf19104bb409c2164fd07b53818a6e1c28c4aaab94f5c895,curitiba.zip,1,t,"{""ext"": ""zip"", ""size"": 11350182, ""isdir"": false, ""access"": ""2020-10-30T09:16:32+00:00"", ""change"": ""2020-10-29T13:22:03+00:00"", ""pack_id"": 2, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-Curitiba""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8129,298216,_preservation,10,e10b14c4bfeaa6b40b725acc573a98fba308b72836002af3c7431982b74348f1,LOGRADOURO_2019_(2).rar,1,t,"{""ext"": ""rar"", ""size"": 1199739, ""isdir"": false, ""access"": ""2020-10-30T09:16:38+00:00"", ""change"": ""2020-10-29T19:35:32+00:00"", ""pack_id"": 10, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Itu""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8133,298216,_preservation,10,00f40e3731f0e04b8d1050a4716385f412aed5b32b560a47cc321ef4ea5413f8,lotes_Itu_(2).rar,1,t,"{""ext"": ""rar"", ""size"": 4338330, ""isdir"": false, ""access"": ""2020-10-30T09:16:38+00:00"", ""change"": ""2020-10-29T19:35:37+00:00"", ""pack_id"": 10, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Itu""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8136,298216,_preservation,10,5041bf52dc6cbd99fb555180a3f34becae8c61352e975f61bfb9c56182e49749,Shapefiles_-_Municipio_de_Itu.rar,1,t,"{""ext"": ""rar"", ""size"": 33760966, ""isdir"": false, ""access"": ""2020-10-30T09:16:38+00:00"", ""change"": ""2020-10-29T19:35:59+00:00"", ""pack_id"": 10, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Itu""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8141,297995,_preservation,13,f90b25f2f94fdeadc8793266497250652488bf3cb0699c239b8bd59ed8fb67a5,MAPA_DE_LOTEAMENTOS.dwg.zip,1,t,"{""ext"": ""zip"", ""size"": 21092264, ""isdir"": false, ""access"": ""2020-10-30T09:16:59+00:00"", ""change"": ""2020-10-29T20:29:18+00:00"", ""pack_id"": 13, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoVicente""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8142,242324,lotes,14,3cec8489dc7f1793a15a4124105d5d70cc66ddadebcc3bf8b4693e9181f8066e,lote_numero_predial.zip,1,t,"{""ext"": ""zip"", ""size"": 7576372, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-27T15:26:04+00:00"", ""pack_id"": 14, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-Gravatai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8143,242324,_preservation,14,1ad669693352407105ccdeb37a4398d62b0accb25888122c84afe2788c121c7b,OPENSTREETMAP.rar,1,t,"{""ext"": ""rar"", ""size"": 1172335, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-27T18:48:15+00:00"", ""pack_id"": 14, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-Gravatai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8145,242324,_preservation,14,d101e729d51ddfc33e4a866684074487c5a2601c7c84d4eca01ff9bbca186cda,SHP.rar,1,t,"{""ext"": ""rar"", ""size"": 7445892, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-27T18:49:15+00:00"", ""pack_id"": 14, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-Gravatai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8146,242324,eixos,14,316ff2ae26a5f10b03052a22ec5fb709ae9c998ebe8417e70a9e9803860edf94,sistema_viario.zip,1,t,"{""ext"": ""zip"", ""size"": 1269419, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-27T15:23:59+00:00"", ""pack_id"": 14, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-Gravatai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8148,297919,_preservation,15,8845c26eb9bdb3c858e60bbec59c6792d639f43f7d107497b3e03dd3bd2169ea,MALHA_URBANA_SIRGAS_JANEIRO_2019_V2000.dwg.zip,1,t,"{""ext"": ""zip"", ""size"": 41300695, ""isdir"": false, ""access"": ""2020-10-30T09:16:40+00:00"", ""change"": ""2020-10-29T19:57:54+00:00"", ""pack_id"": 15, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Limeira""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8167,2220789,_preservation,18,0ef3749c92e3267b67435c52751e35921f936dc5f4930a5c14e73a03bdc1ff6d,Restaurantes.zip,1,t,"{""ext"": ""zip"", ""size"": 55516, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-29T14:22:22+00:00"", ""pack_id"": 18, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RJ-Niteroi""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8173,303585,_preservation,21,d9bb6c8bc7895095a25ee6c54701f9a7e0ebab88d3fbb7d48102c16647b5d6ec,Projeto_Recife_CAD.zip,1,t,"{""ext"": ""zip"", ""size"": 262964401, ""isdir"": false, ""access"": ""2020-10-30T09:16:11+00:00"", ""change"": ""2020-10-29T05:27:24+00:00"", ""pack_id"": 21, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PE-Recife""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8176,1826737,_preservation,22,d8b3cf23b08a0b2ea023cf81bb8359d468f4a94ad57b0cde3d2bd7dbc25a9261,Restituicao_2014_-_CurvaNivel.zip,1,t,"{""ext"": ""zip"", ""size"": 167816568, ""isdir"": false, ""access"": ""2020-10-30T09:16:06+00:00"", ""change"": ""2020-10-29T03:49:29+00:00"", ""pack_id"": 22, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-ES-Serra""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8183,1825817,_preservation,23,56e363e177410861a561dda1fa065f6e6cce5033b970dc5cc652ae9155c11fc1,estrutura_viaria.zip,1,t,"{""ext"": ""zip"", ""size"": 6077299, ""isdir"": false, ""access"": ""2020-10-30T09:16:09+00:00"", ""change"": ""2020-10-29T04:22:59+00:00"", ""pack_id"": 23, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-ES-Vitoria""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8188,1825815,_preservation,24,97dabf8408b525593dfe17b7908dad625f5d6b4bfd41e2c0b59f7ca7a87b53e6,HIDROGRAFIA.zip,1,t,"{""ext"": ""zip"", ""size"": 1550753, ""isdir"": false, ""access"": ""2020-10-30T09:16:08+00:00"", ""change"": ""2020-10-29T04:17:54+00:00"", ""pack_id"": 24, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-ES-VilaVelha""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8199,297968,_preservation,25,4e55d9eb1f0bb03352a27ccc5e75f638dee31a53fa742a6c2cf0ef3644ae9fda,equipamento_SBC.zip,1,t,"{""ext"": ""zip"", ""size"": 90175, ""isdir"": false, ""access"": ""2020-10-30T09:16:42+00:00"", ""change"": ""2020-10-29T20:19:13+00:00"", ""pack_id"": 25, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoBernardoCampo""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8202,297968,_preservation,25,7863ea2c625fc3c1a8b84dd68a82c95ac8dd35f25b24e6f13d8fb364e6f612eb,limite_represa_SBC.zip,1,t,"{""ext"": ""zip"", ""size"": 1286846, ""isdir"": false, ""access"": ""2020-10-30T09:16:42+00:00"", ""change"": ""2020-10-29T20:19:27+00:00"", ""pack_id"": 25, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoBernardoCampo""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8207,297968,_preservation,25,d6d6d536871ef95048d96598077d1912ef4e4d90974e4f4705f08cde397d493b,praca_SBC.zip,1,t,"{""ext"": ""zip"", ""size"": 38484, ""isdir"": false, ""access"": ""2020-10-30T09:16:42+00:00"", ""change"": ""2020-10-29T20:24:25+00:00"", ""pack_id"": 25, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoBernardoCampo""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8220,242397,_preservation,27,fbc62efdbd0f16a7db03b5b775c50c9425367a8dee8a85d9b53e4475bbdb99d2,NRO_IMOVEL.zip,1,t,"{""ext"": ""zip"", ""size"": 13959059, ""isdir"": false, ""access"": ""2020-10-30T09:16:35+00:00"", ""change"": ""2020-10-29T14:41:44+00:00"", ""pack_id"": 27, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RS-PortoAlegre""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8223,297991,_preservation,28,5ca51b3f74f36831ddbcfeaf00972d7a8176b5f649022425a16b6dca24df67a4,1979_IGC_limite_municipio.zip,1,t,"{""ext"": ""zip"", ""size"": 99144, ""isdir"": false, ""access"": ""2020-10-30T09:16:39+00:00"", ""change"": ""2020-10-29T19:37:32+00:00"", ""pack_id"": 28, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Jundiai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8228,297991,_preservation,28,3a2ad62398c21501dc387814fe017610eaa0109a5c7e7af263fb1c86f7cc37a3,L_9321-2019_m02-Logradouros.zip,1,t,"{""ext"": ""zip"", ""size"": 1505231, ""isdir"": false, ""access"": ""2020-10-30T09:16:39+00:00"", ""change"": ""2020-10-29T19:41:10+00:00"", ""pack_id"": 28, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Jundiai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8229,297991,_preservation,28,693a6877ce60be5225c8710331f6442a1ac703bb47152c60e6fc013f6829d62c,LC_461-2008_regioes.zip,1,t,"{""ext"": ""zip"", ""size"": 112345, ""isdir"": false, ""access"": ""2020-10-30T09:16:39+00:00"", ""change"": ""2020-10-29T19:41:11+00:00"", ""pack_id"": 28, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Jundiai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8236,297991,_preservation,28,7e81a3e7184b56197c0ae2f435e6fd3876ac0a0548993a37a2ae4644d83c8877,v_logr_ortofoto.zip,1,t,"{""ext"": ""zip"", ""size"": 1660164, ""isdir"": false, ""access"": ""2020-10-30T09:16:39+00:00"", ""change"": ""2020-10-29T19:43:36+00:00"", ""pack_id"": 28, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Jundiai""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8243,297687,_preservation,30,d7c4600c0adcd7ee6b8ed8134ce832b70f5e90e5c71d91528b9a4cf22a6f6173,0101096(exemplo_de_uma_quadra).pdf,1,t,"{""ext"": ""pdf"", ""size"": 46454, ""isdir"": false, ""access"": ""2020-10-30T09:16:32+00:00"", ""change"": ""2020-10-29T13:43:28+00:00"", ""pack_id"": 30, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-MarechalCandidoRondon""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8255,297897,_preservation,32,3cdabc838e2fd5c80b22479bcf4add70a55e094a727e8efb3755bd30d0afd01a,package.zip,1,t,"{""ext"": ""zip"", ""size"": 39761627, ""isdir"": false, ""access"": ""2020-10-30T09:16:40+00:00"", ""change"": ""2020-10-29T19:48:58+00:00"", ""pack_id"": 32, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-LaranjalPaulista""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8261,368786,_preservation,33,058a6022054e8b3f9ba81f25f7511b58cbd4ad616b0510033b917f3f7f9f23d5,OpenStreetMap.gdb.rar,1,t,"{""ext"": ""rar"", ""size"": 24477090, ""isdir"": false, ""access"": ""2020-10-30T09:16:10+00:00"", ""change"": ""2020-10-29T04:34:36+00:00"", ""pack_id"": 33, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MG-Contagem""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8322,298285,_preservation,35,8e7be760f94bb385bb1b6a47feee3afce9c0fcf48317b554834a5ac30bc5a0cf,SHP_edificacao_MUNICIPIO.zip,1,t,"{""ext"": ""zip"", ""size"": 702426931, ""isdir"": false, ""access"": ""2020-10-30T09:16:50+00:00"", ""change"": ""2020-10-30T06:46:26+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8464,298285,_preservation,35,bae2054448855305db0fc855d2852cd5a7b369481cc03aeb809a0c3c162a2c04,SIRGAS_SHP_LOTES_MUNICIPIO.zip,1,t,"{""ext"": ""zip"", ""size"": 234218427, ""isdir"": false, ""access"": ""2020-10-30T09:16:56+00:00"", ""change"": ""2020-10-30T07:17:05+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8480,334022,_preservation,37,ca5dab519aae0b5cfbc6f8930641c0cce2abbc34c25e306b3fe0aea87df34b74,Open_Street.rar,1,t,"{""ext"": ""rar"", ""size"": 17402700, ""isdir"": false, ""access"": ""2020-10-30T09:16:11+00:00"", ""change"": ""2020-10-29T04:49:00+00:00"", ""pack_id"": 37, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-MS-CampoGrande""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8493,298227,_preservation,39,b594f8717d9912e25938029f8ac55eb5842b561ff29d9768c5b77489945a9c1c,eixos.zip,1,t,"{""ext"": ""zip"", ""size"": 3462351, ""isdir"": false, ""access"": ""2020-10-30T09:16:37+00:00"", ""change"": ""2020-10-29T19:13:31+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8495,298227,_preservation,39,10e6c605c57f9c70afc0c57511d31c2ff970b72ca02afb3247d7aabc67e21bbd,ferrovia.zip,1,t,"{""ext"": ""zip"", ""size"": 52331, ""isdir"": false, ""access"": ""2020-10-30T09:16:37+00:00"", ""change"": ""2020-10-29T19:13:32+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8499,298227,_preservation,39,ff44cd55ef4df9b8da5cf62cfdcb3c450b7221b0c1d660426fe8af172ddb3bb9,territorios.zip,1,t,"{""ext"": ""zip"", ""size"": 1128778, ""isdir"": false, ""access"": ""2020-10-30T09:16:37+00:00"", ""change"": ""2020-10-29T19:14:11+00:00"", ""pack_id"": 39, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Campinas""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8501,297599,_preservation,41,81c82a468709db96816e1da03070ac022995283d7168809c17edeb93723d1eb2,Mapa_Base_de_Pato_Branco_-_PR_Janeiro_2020.dwg.zip,1,t,"{""ext"": ""zip"", ""size"": 29243512, ""isdir"": false, ""access"": ""2020-10-30T09:16:33+00:00"", ""change"": ""2020-10-29T14:08:20+00:00"", ""pack_id"": 41, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-PatoBranco""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8503,297599,_preservation,41,d7ae7f77094f725057955169a6c32d7f99cacbaa5ac8636510a5ba5488f78411,Relatorio_de_numeracao_predial.pdf.zip,1,t,"{""ext"": ""zip"", ""size"": 441638, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-29T14:08:28+00:00"", ""pack_id"": 41, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-PR-PatoBranco""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8505,2220782,_preservation,42,905c17cc70f710123d5b2e8ab1bf8a21cb31e00f6d124eea667569e84e9fa7ac,Arquivos_Webmap_Duque_de_Caxias_._KML-20201029T141507Z-001.zip,1,t,"{""ext"": ""zip"", ""size"": 2015447, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-29T14:17:55+00:00"", ""pack_id"": 42, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RJ-DuqueCaxias""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8506,2220782,_preservation,42,e6f6921bf4ce2900f60baa28c4237ffbd026b7cf0155aa685d893d58addf826d,Arquivos_Webmap_Duque_de_Caxias_._SHP-20201029T141438Z-001.zip,1,t,"{""ext"": ""zip"", ""size"": 1655087, ""isdir"": false, ""access"": ""2020-10-30T09:16:34+00:00"", ""change"": ""2020-10-29T14:18:30+00:00"", ""pack_id"": 42, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-RJ-DuqueCaxias""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
8528,298426,_preservation,44,46cfea0e9cd8ececda937c671be72217896d9bbf5643603ef2ac105128072531,mapa.dwg.zip,1,t,"{""ext"": ""zip"", ""size"": 2738522, ""isdir"": false, ""access"": ""2020-10-30T09:16:37+00:00"", ""change"": ""2020-10-29T19:13:01+00:00"", ""pack_id"": 44, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-Cabreuva""}","{""staging_db"": ""dl03t_main""}",2020-10-30 09:46:14.207135
